brand,month,a_it,n_active_upcs,is_top5_that_year
21ST CENTURY SMOKE,2013-01-01,11.333333333333336,8,TRUE
21ST CENTURY SMOKE,2013-02-01,11.333333333333334,8,TRUE
21ST CENTURY SMOKE,2013-03-01,11.282962962962964,9,TRUE
21ST CENTURY SMOKE,2013-04-01,10.396444444444445,10,TRUE
21ST CENTURY SMOKE,2013-05-01,10.396444444444445,10,TRUE
21ST CENTURY SMOKE,2013-06-01,10.396444444444446,10,TRUE
21ST CENTURY SMOKE,2013-07-01,10.396444444444446,10,TRUE
21ST CENTURY SMOKE,2013-08-01,10.396444444444445,10,TRUE
21ST CENTURY SMOKE,2013-09-01,10.396444444444445,10,TRUE
21ST CENTURY SMOKE,2013-10-01,10.396444444444445,10,TRUE
21ST CENTURY SMOKE,2013-11-01,10.396444444444446,10,TRUE
21ST CENTURY SMOKE,2013-12-01,9.066666666666668,12,TRUE
21ST CENTURY SMOKE,2014-01-01,9.066666666666668,12,TRUE
21ST CENTURY SMOKE,2014-02-01,9.066666666666668,12,TRUE
21ST CENTURY SMOKE,2014-03-01,9.485128205128206,13,TRUE
21ST CENTURY SMOKE,2014-04-01,9.485128205128206,13,TRUE
21ST CENTURY SMOKE,2014-05-01,9.485128205128206,13,TRUE
21ST CENTURY SMOKE,2014-06-01,9.066666666666668,12,TRUE
21ST CENTURY SMOKE,2014-07-01,9.066666666666668,12,TRUE
21ST CENTURY SMOKE,2014-08-01,8.572121212121212,11,TRUE
21ST CENTURY SMOKE,2014-09-01,8.901818181818182,11,TRUE
21ST CENTURY SMOKE,2014-10-01,8.572121212121212,11,TRUE
21ST CENTURY SMOKE,2014-11-01,8.341333333333335,10,TRUE
21ST CENTURY SMOKE,2014-12-01,8.341333333333335,10,TRUE
21ST CENTURY SMOKE,2015-01-01,8.341333333333335,10,FALSE
21ST CENTURY SMOKE,2015-02-01,8.999506172839506,9,FALSE
21ST CENTURY SMOKE,2015-03-01,8.999506172839506,9,FALSE
21ST CENTURY SMOKE,2015-04-01,8.999506172839506,9,FALSE
21ST CENTURY SMOKE,2015-05-01,8.901818181818182,11,FALSE
21ST CENTURY SMOKE,2015-06-01,9.550222222222223,10,FALSE
21ST CENTURY SMOKE,2015-07-01,10.342716049382718,9,FALSE
21ST CENTURY SMOKE,2015-08-01,8.901818181818182,11,FALSE
21ST CENTURY SMOKE,2015-09-01,9.822222222222223,8,FALSE
21ST CENTURY SMOKE,2015-10-01,9.822222222222223,8,FALSE
21ST CENTURY SMOKE,2015-11-01,9.671111111111111,7,FALSE
21ST CENTURY SMOKE,2015-12-01,10.88,7,FALSE
21ST CENTURY SMOKE,2016-01-01,8.827615528170123,9,FALSE
21ST CENTURY SMOKE,2016-02-01,8.827615528170123,9,FALSE
21ST CENTURY SMOKE,2016-03-01,8.827615528170124,9,FALSE
21ST CENTURY SMOKE,2016-04-01,8.571067469191387,8,FALSE
21ST CENTURY SMOKE,2016-05-01,9.628845246969167,8,FALSE
21ST CENTURY SMOKE,2016-06-01,8.827615528170124,9,FALSE
21ST CENTURY SMOKE,2016-07-01,8.827615528170123,9,FALSE
21ST CENTURY SMOKE,2016-08-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2016-09-01,8.571067469191387,8,FALSE
21ST CENTURY SMOKE,2016-10-01,9.628845246969165,8,FALSE
21ST CENTURY SMOKE,2016-11-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2016-12-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2017-01-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2017-02-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-03-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2017-04-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2017-05-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-06-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-07-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-08-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-09-01,8.377690493938331,4,FALSE
21ST CENTURY SMOKE,2017-10-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2017-11-01,7.543587325251107,3,FALSE
21ST CENTURY SMOKE,2017-12-01,8.377690493938331,4,FALSE
21ST CENTURY SMOKE,2018-01-01,8.571067469191387,8,FALSE
21ST CENTURY SMOKE,2018-02-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2018-03-01,9.628845246969167,8,FALSE
21ST CENTURY SMOKE,2018-04-01,9.628845246969167,8,FALSE
21ST CENTURY SMOKE,2018-05-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2018-06-01,9.628845246969167,8,FALSE
21ST CENTURY SMOKE,2018-07-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2018-08-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2018-09-01,9.628845246969167,8,FALSE
21ST CENTURY SMOKE,2018-10-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2018-11-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2018-12-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2019-01-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2019-02-01,7.51328969141361,8,FALSE
21ST CENTURY SMOKE,2019-03-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2019-04-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2019-05-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2019-06-01,9.450108853679048,7,FALSE
21ST CENTURY SMOKE,2019-07-01,9.211793662625555,6,FALSE
21ST CENTURY SMOKE,2019-08-01,8.878152395150666,5,FALSE
21ST CENTURY SMOKE,2019-09-01,8.377690493938331,4,FALSE
21ST CENTURY SMOKE,2019-10-01,0.8707619757533208,1,FALSE
21ST CENTURY SMOKE,2019-11-01,0.8707619757533207,1,FALSE
21ST CENTURY SMOKE,2019-12-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-01-01,0.8707619757533208,1,FALSE
21ST CENTURY SMOKE,2020-02-01,0.8707619757533207,1,FALSE
21ST CENTURY SMOKE,2020-03-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-04-01,0.8707619757533207,1,FALSE
21ST CENTURY SMOKE,2020-05-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-06-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-07-01,0.8707619757533207,1,FALSE
21ST CENTURY SMOKE,2020-08-01,0.8707619757533207,1,FALSE
21ST CENTURY SMOKE,2020-09-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-10-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-11-01,NA,NA,FALSE
21ST CENTURY SMOKE,2020-12-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-01-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-02-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-03-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-04-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-05-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-06-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-07-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-08-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-09-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-10-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-11-01,NA,NA,FALSE
21ST CENTURY SMOKE,2021-12-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-01-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-02-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-03-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-04-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-05-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-06-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-07-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-08-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-09-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-10-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-11-01,NA,NA,FALSE
21ST CENTURY SMOKE,2022-12-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-01-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-02-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-03-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-04-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-05-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-06-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-07-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-08-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-09-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-10-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-11-01,NA,NA,FALSE
21ST CENTURY SMOKE,2023-12-01,NA,NA,FALSE
BLU,2013-01-01,14.646153846153847,13,TRUE
BLU,2013-02-01,14.646153846153847,13,TRUE
BLU,2013-03-01,14.646153846153847,13,TRUE
BLU,2013-04-01,14.998857142857144,14,TRUE
BLU,2013-05-01,14.998857142857144,14,TRUE
BLU,2013-06-01,14.998857142857144,14,TRUE
BLU,2013-07-01,14.272000000000002,17,TRUE
BLU,2013-08-01,14.272,17,TRUE
BLU,2013-09-01,14.272,17,TRUE
BLU,2013-10-01,14.272,17,TRUE
BLU,2013-11-01,14.272,17,TRUE
BLU,2013-12-01,14.272,17,TRUE
BLU,2014-01-01,14.204444444444446,18,TRUE
BLU,2014-02-01,13.460977777777778,18,TRUE
BLU,2014-03-01,13.611452631578949,19,TRUE
BLU,2014-04-01,13.611452631578949,19,TRUE
BLU,2014-05-01,14.204444444444446,18,TRUE
BLU,2014-06-01,13.74688,20,TRUE
BLU,2014-07-01,13.74688,20,TRUE
BLU,2014-08-01,13.611452631578949,19,TRUE
BLU,2014-09-01,13.611452631578949,19,TRUE
BLU,2014-10-01,14.315789473684212,19,TRUE
BLU,2014-11-01,14.664347826086958,23,TRUE
BLU,2014-12-01,14.796800000000001,25,TRUE
BLU,2015-01-01,14.589090909090912,22,TRUE
BLU,2015-02-01,14.733333333333336,24,TRUE
BLU,2015-03-01,14.796800000000003,25,TRUE
BLU,2015-04-01,14.664347826086958,23,TRUE
BLU,2015-05-01,14.664347826086958,23,TRUE
BLU,2015-06-01,14.664347826086958,23,TRUE
BLU,2015-07-01,14.664347826086958,23,TRUE
BLU,2015-08-01,14.261504000000002,25,TRUE
BLU,2015-09-01,14.506666666666668,21,TRUE
BLU,2015-10-01,14.506666666666668,21,TRUE
BLU,2015-11-01,14.315789473684212,19,TRUE
BLU,2015-12-01,14.50666666666667,21,TRUE
BLU,2016-01-01,14.589090909090912,22,TRUE
BLU,2016-02-01,14.416000000000002,20,TRUE
BLU,2016-03-01,14.416000000000002,20,TRUE
BLU,2016-04-01,14.664347826086958,23,TRUE
BLU,2016-05-01,14.416000000000002,20,TRUE
BLU,2016-06-01,14.664347826086958,23,TRUE
BLU,2016-07-01,14.900869565217393,23,TRUE
BLU,2016-08-01,14.900869565217393,23,TRUE
BLU,2016-09-01,14.836363636363638,22,TRUE
BLU,2016-10-01,14.589090909090912,22,TRUE
BLU,2016-11-01,14.960000000000003,20,TRUE
BLU,2016-12-01,15.083636363636366,22,TRUE
BLU,2017-01-01,15.232000000000001,20,TRUE
BLU,2017-02-01,15.083636363636366,22,TRUE
BLU,2017-03-01,15.283809523809525,21,TRUE
BLU,2017-04-01,15.083636363636366,22,TRUE
BLU,2017-05-01,15.137391304347828,23,TRUE
BLU,2017-06-01,15.186666666666667,24,TRUE
BLU,2017-07-01,15.330909090909092,22,TRUE
BLU,2017-08-01,15.137391304347828,23,TRUE
BLU,2017-09-01,14.96,24,TRUE
BLU,2017-10-01,15.330909090909092,22,TRUE
BLU,2017-11-01,15.461052631578948,19,TRUE
BLU,2017-12-01,15.174736842105265,19,TRUE
BLU,2018-01-01,13.362251851851854,27,TRUE
BLU,2018-02-01,13.428025806451615,31,TRUE
BLU,2018-03-01,13.428025806451615,31,TRUE
BLU,2018-04-01,13.428025806451613,31,TRUE
BLU,2018-05-01,13.512960000000001,30,TRUE
BLU,2018-06-01,13.428025806451615,31,TRUE
BLU,2018-07-01,13.428025806451615,31,TRUE
BLU,2018-08-01,13.428025806451615,31,TRUE
BLU,2018-09-01,13.230080000000001,35,TRUE
BLU,2018-10-01,13.207660606060607,33,TRUE
BLU,2018-11-01,13.2992,34,TRUE
BLU,2018-12-01,13.230080000000001,35,TRUE
BLU,2019-01-01,13.362158139534884,43,TRUE
BLU,2019-02-01,13.421257142857144,42,TRUE
BLU,2019-03-01,13.231563636363637,44,TRUE
BLU,2019-04-01,13.159739534883721,43,TRUE
BLU,2019-05-01,13.48152888888889,45,TRUE
BLU,2019-06-01,13.432266666666667,48,TRUE
BLU,2019-07-01,13.577227906976745,43,TRUE
BLU,2019-08-01,13.36064,45,TRUE
