year,upc12,brand,descr,num_cart,mL_per_cart,cap_total_mL,label_mg_per_mL,deliv_new,deliv_old,mL,mL_share
2023,084920502222,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO BOX 1 COUNT,1,1.8,1.8,50,34,34,559024.2000000004,0.36
2023,061814926848,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RASPBERRY SMOKE BOX 1 COUNT,1,6,6,50,34,34,470412,0.3
2023,081068702088,NJOY,NJOY DAILY SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE COOL MENTHOL QUICK AND STRONG BOX 1 COUNT,1,1,1,45,30.6,30.6,469352,0.3
2023,078779001275,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO NAKED UNFLAVORED MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,457596,0.3
2023,084920502999,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO BOX 1 COUNT,1,1.8,1.8,50,34,34,449701.2000000002,0.29
2023,081997901102,NJOY,NJOY ACE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RICH TOBACCO BOX 2 COUNT,2,1.9,3.8,25,17,17,446731.80000000005,0.29
2023,061814926715,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CHERRY LEMON SMOKE BOX 1 COUNT,1,6,6,50,34,34,413244,0.27
2023,081997901224,NJOY,NJOY ACE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL BOX 1 COUNT,1,1.9,1.9,50,34,34,358596.5000000001,0.23
2023,061814926723,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RASPBERRY LEMON SMOKE BOX 1 COUNT,1,6,6,50,34,34,351366,0.23
2023,061814926721,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ORANGE MANGO WATERMELON SMOKE BOX 1 COUNT,1,6,6,50,34,34,345732,0.22
2023,061814926711,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY BANANA MESH COIL BOX 1 COUNT,1,6,6,50,34,34,341220,0.22
2023,061814926725,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY PEACH MINT SMOKE BOX 1 COUNT,1,6,6,50,34,34,340938,0.22
2023,061814926911,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWKIWI SMOKE BOX 1 COUNT,1,6,6,50,34,34,321114,0.21
2023,061814926914,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY WATERMELON SMOKE BOX 1 COUNT,1,6,6,50,34,34,316896,0.21
2023,081997901220,NJOY,NJOY ACE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CLASSIC TOBACCO BOX 1 COUNT,1,1.9,1.9,50,34,34,316144.8000000001,0.2
2023,061814926794,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINA COLADA SMOKE BOX 1 COUNT,1,6,6,50,34,34,310656,0.2
2023,084920501970,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RICH TOBACCO BOX 2 COUNT,2,1.8,3.6,18,12.2,12.2,308862,0.2
2023,084920501790,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC VAPOR CIGARETTE POD RICH TOBACCO BOX 2 COUNT,2,1.8,3.6,24,16.3,16.3,286073.99999999994,0.19
2023,061814926707,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GRAPE SODA SMOKE BOX 1 COUNT,1,6,6,50,34,34,283956,0.18
2023,081991301498,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO VIRGINIA TOBACCO THE ALTERNATIVE FOR ADULT SMOK BOX 2 COUNT,2,0.7,1.4,30,20.4,20.4,278934.6000000001,0.18
2023,061814926713,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY MINT SMOKE BOX 1 COUNT,1,6,6,50,34,34,277800,0.18
2023,061814926809,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH IC SMOKE BOX 1 COUNT,1,6,6,50,34,34,263952,0.17
2023,061814926719,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MINT SMOKE BOX 1 COUNT,1,6,6,50,34,34,261816,0.17
2023,078779001175,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE SKY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,258684,0.17
2023,069027796067,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RAZZ LEMON BOX 1 COUNT,1,6.5,6.5,NA,34,34,246252.5,0.16
2023,088796901132,BLU,BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL BOX 2 COUNT,2,NA,3,NA,17.4,17.4,240333,0.16
2023,078779001195,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CHEWY WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,238380,0.15
2023,078779001325,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY APPLE WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,234072,0.15
2023,061814926812,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA MINT SMOKE BOX 1 COUNT,1,6,6,50,34,34,223320,0.14
2023,061814926815,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO POM BERRY SMOKE BOX 1 COUNT,1,6,6,50,34,34,223320,0.14
2023,081505802235,LOGIC,LOGIC POWER SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CR MENTHOL BOX 2 COUNT,2,1.2,2.4,27,18.4,18.4,222182.4,0.14
2023,069027796070,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BOWZER BERRY BOX 1 COUNT,1,6.5,6.5,NA,31.4,31.4,209547,0.14
2023,078779001255,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,204744,0.13
2023,069027796291,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT BLUE LIGHTNING 1 COUNT,1,6.5,6.5,NA,34,34,204022,0.13
2023,084920502162,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC VAPOR DEVICE SILVER RESERVE BOX 1 COUNT,1,1.8,1.8,24,16.3,16.3,202010.4,0.13
2023,081505802244,LOGIC,LOGIC PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CA MENTHOL BOX 2 COUNT,2,1.5,3,13.3,9.1,9.1,201414,0.13
2023,081002599344,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL BOX 1 COUNT,1,5.1,5.1,NA,20,20,195712.49999999997,0.13
2023,069027796073,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICED LUSH BOX 1 COUNT,1,6.5,6.5,NA,31.4,31.4,193674,0.13
2023,068809987060,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA BOOSTED FLAVOR BOX 1 COUNT,1,6.5,6.5,50,34,34,179647,0.12
2023,068809987062,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY LEMONADE BOOSTED FLAVOR BOX 1 COUNT,1,6.5,6.5,50,34,34,179231,0.12
2023,084920502219,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GOLDEN TOBACCO ORIGINALS BOX 1 COUNT,1,1.8,1.8,24,16.3,16.3,175953.59999999992,0.11
2023,078779001145,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ALOE GRAPE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,169290,0.11
2023,078779001285,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PEACH FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,147636,0.1
2023,078779001165,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,137076,0.09
2023,084920501529,VUSE,VUSE VIBE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE TANK ORIGINAL BOX 2 COUNT,2,2,4,30,20.4,20.4,127068,0.08
2023,069027796080,MADURO DISTRIBUTORS,LOON MAXX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO FROZEN MANGO BOX 1 COUNT,1,6.5,6.5,NA,34,34,123883.5,0.08
2023,078779001345,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,122148,0.08
2023,088886130206,LEAP,LEAP SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CAROLINA PREFILLED BOX 2 COUNT,2,1.5,3,48,32.6,21.8,116943,0.08
2023,078779003465,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO VIRGINIA TOBACCO MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,116346,0.08
2023,078779001245,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO KIWI STRAWBERRY MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,115158,0.07
2023,085965400201,BLU,BLU ECIGS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CLASSIC TOBACCO BOX 1 COUNT,1,1,1,24,16.3,16.3,113931,0.07
2023,078779001295,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RASPBERRY WATERMELON MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,111588,0.07
2023,693710541121,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO KIWI STRAWBERRY CUVIE BAR BOX 1 COUNT,1,18,18,NA,5.7,5.7,111078,0.07
2023,078779001335,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,109818,0.07
2023,088796901129,BLU,MY BLU ANTISMOKING PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO ICE BOX 1 COUNT,1,NA,3,NA,32.6,32.6,99129,0.06
2023,061814926709,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ANEJO SMOKE BOX 1 COUNT,1,6,6,50,34,34,94704,0.06
2023,065135719666,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO WATERMELON ICE MESH BOX 1 COUNT,1,6,6,NA,17,17,87372,0.06
2023,697184747195,JUICY BAR,JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY WATERMELON MESH COIL BOX 1 COUNT,1,13,13,NA,7.8,7.8,86866,0.06
2023,697157899427,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICE MINT CUVIE PLUS BOX 1 COUNT,1,5,5,NA,20.4,20.4,86095,0.06
2023,061814926717,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LEMON MINT SMOKE BOX 1 COUNT,1,6,6,50,34,34,85914,0.06
2023,088796901135,BLU,BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RICH TOBACCO BOX 2 COUNT,2,1.5,3,NA,17.4,17.4,82029,0.05
2023,084004821744,JUUL,JUUL SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO VIRGINIA TOBACCO BOX 2 COUNT,2,0.7,1.4,30,20.4,46.6,81712.39999999998,0.05
2023,697184747135,JUICY BAR,JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO WATERMELON ICE MESH COIL BOX 1 COUNT,1,13,13,NA,7.8,7.8,81185,0.05
2023,078779001205,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO COLA FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,80586,0.05
2023,062258198942,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY MANGO MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,79534,0.05
2023,062258198946,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO JOLLY RANCHER MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,79469,0.05
2023,065135724943,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO SPEARMINT BOX 1 COUNT,1,NA,6,NA,17,17,74268,0.05
2023,084920501541,VUSE,VUSE VIBE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE VAPOR TAN MENTHOL BOX 2 COUNT,2,2,4,30,20.4,20.4,73656,0.05
2023,079182782732,AVATA,AVATA SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINEAPPLE BANANA BOX 1 COUNT,1,NA,12,NA,8.5,8.5,73632,0.05
2023,078779001215,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GUAVA FREEZE MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,72036,0.05
2023,075889062809,ESCO BARS,ESCO BARS CARSONATOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLACK DRAGON ICE MESH BOX 1 COUNT,1,6,6,NA,17,17,71376,0.05
2023,693710541119,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLACK ICE CUVIE BAR BOX 1 COUNT,1,18,18,NA,5.7,5.7,69246,0.04
2023,693710543705,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PEACH BERRY CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,69090,0.04
2023,693710543687,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO ICE MINT CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,68895,0.04
2023,062258198947,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MIXED BERRIES MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,68705,0.04
2023,693710543693,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY RASPBERRY CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,65010,0.04
2023,088796901136,BLU,BLU SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GRAPHITE BLACK BOX 1 COUNT,1,NA,3,NA,32.6,32.6,63528,0.04
2023,693710543711,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY BANANA CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,63510,0.04
2023,062258198951,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY ICE MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,63089,0.04
2023,693710541117,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MANGO WATERMELON CUVIE AIR BOX 1 COUNT,1,18,18,NA,5.7,5.7,62730,0.04
2023,065135738475,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE RASPBERRY MESH BOX 1 COUNT,1,6,6,NA,17,17,61980,0.04
2023,065135742521,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY ICE MESH BOX 1 COUNT,1,6,6,NA,17,17,61950,0.04
2023,081002599343,IGNITE,IGNITE V15 SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO BOX 1 COUNT,1,5.1,5.1,NA,20,20,61592.7,0.04
2023,088886130210,LEAP,LEAP SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MENTHOL PREFILLED BOX 2 COUNT,2,1.5,3,48,32.6,21.8,61587,0.04
2023,085965400200,BLU,BLU ECIGS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE MAGNIFICENT MENTHOL BOX 1 COUNT,1,1,1,24,16.3,16.3,60234,0.04
2023,081010830015,ZEO,ZEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO RUBY BOX 1 COUNT,1,3,3,NA,34,34,59106,0.04
2023,072153501250,BIDI,BIDI STICK SMOKING ALTERNATIVE PRODUCT STICK BLAZING VIBE CLASS A NICOTINE BOX 2 COUNT,2,NA,2.8,NA,23.3,23.3,58559.200000000004,0.04
2023,693710541120,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RAINBOW TWIST CUVIE BAR BOX 1 COUNT,1,18,18,NA,5.7,5.7,58392,0.04
2023,081010830000,ZEO,ZEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO EMERALD BOX 1 COUNT,1,3,3,NA,34,34,58299,0.04
2023,078779005245,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,58086,0.04
2023,062258198939,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO SPEARMINT MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,57408,0.04
2023,081010830018,ZEO,ZEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO SUNSTONE BOX 1 COUNT,1,3,3,NA,34,34,54648,0.04
2023,693710543701,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLACK DRAGON CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,53415,0.03
2023,693710543482,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH IC CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,52695,0.03
2023,693710543454,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLACK ICE CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,52560,0.03
2023,062258198941,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY WATERMELON MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,52221,0.03
2023,062258198957,IMIRACLE,ELF BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO YUM BERRY MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,50791,0.03
2023,075362019867,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO RAINBOW BOX 1 COUNT,1,NA,6,NA,17,17,49632,0.03
2023,075362007806,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO COTTON CANDY MESH BOX 1 COUNT,1,6,6,NA,17,17,49584,0.03
2023,084920502907,VUSE,VUSE ALTO SMOKING ALTERNATIVE PRODUCT ELECTRONIC VAPOR DEVICE SANTIAGO RUBINO ARTIST SERIES BOX 1 COUNT,1,1.8,1.8,24,16.3,16.3,49465.80000000001,0.03
2023,085003370270,PACHA,PACHA SYN SMOKING ALTERNATIVE PRODUCT LIQUID BLUE RAZZ ICE BOX 1 COUNT,1,8,8,NA,12.8,12.8,48016,0.03
2023,697157899673,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY RASPBERRY CUVIE PLUS BOX 1 COUNT,1,5,5,NA,20.4,20.4,47920,0.03
2023,693710543470,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GRAPEY CUVIE SLICK BOX 1 COUNT,1,15,15,NA,6.8,6.8,47895,0.03
2023,697184747137,JUICY BAR,JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO FRUIT CANDY MESH COIL BOX 1 COUNT,1,13,13,NA,7.8,7.8,47541,0.03
2023,062258198948,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MEXICAN MANGO MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,46722,0.03
2023,697184747168,JUICY BAR,JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MEXICAN MANGO ICE MESH COIL BOX 1 COUNT,1,13,13,NA,7.8,7.8,46150,0.03
2023,697184747208,JUICY BAR,JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLACK AND BLUE BERRY ICE MESH COIL BOX 1 COUNT,1,13,13,NA,7.8,7.8,46020,0.03
2023,065135700997,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE MESH BOX 1 COUNT,1,6,6,NA,17,17,45588,0.03
2023,081990502787,GLAS,GLAS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUE TOBACCO BOX 2 COUNT,2,0.65,1.3,50,34,50.2,45544.200000000004,0.03
2023,693710541125,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MOJITO MIX BERRIES CUVIE BAR BOX 1 COUNT,1,18,18,NA,5.7,5.7,45270,0.03
2023,081068702087,NJOY,NJOY DAILY SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE SATISFACTION MORE LIKE A CIGAR BOX 1 COUNT X5,5,1,5,24,16.3,16.3,44125,0.03
2023,081010830006,ZEO,ZEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO JADE JADE BOX 1 COUNT,1,3,3,NA,34,34,43332,0.03
2023,084920502955,VUSE,VUSE ALTO SMOKING ALTRN PRDCT STRTR KIT ELECTRONIC VAPOR DEVICE BOX 1 COUNT,1,1.8,1.8,24,16.3,54.4,42481.8,0.03
2023,088886130107,LEAP,LEAP SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO CAROLINA PREFILLED BOX 2 COUNT,2,1.5,3,48,32.6,21.8,42072,0.03
2023,061814926905,BREEZE,BREEZE PRO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO SMOKE BOX IN WRAP 1 COUNT,1,6,6,50,34,34,41970,0.03
2023,006035412578,MNGO,MNGO STICK SMOKING ALTERNATIVE PRODUCT STICK STRAWBERRY MANGO BOX 1 COUNT,1,1.4,1.4,60,40.8,40.8,41854.399999999994,0.03
2023,697157899680,SHENZEN HQD TECHNOLOGY,HQD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE PEACH CUVIE PLUS BOX 1 COUNT,1,5,5,NA,20.4,20.4,40980,0.03
2023,065135745766,ESCO BARS,ESCO BARS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BUBBLEGUM ICE MESH BOX 1 COUNT,1,6,6,NA,17,17,40446,0.03
2023,074158236903,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BLUEBERRY WATERMELON MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,40404,0.03
2023,062258198950,STAGBAR,STAGBAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINK BURST MESH COIL BOX 1 COUNT,1,13,13,NA,17,17,39364,0.03
2023,081010830012,ZEO,ZEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO TOBACCO ONYX BOX 1 COUNT,1,3,3,NA,34,34,38361,0.02
2023,067171698118,HYPPE,HYPPE MAX FLOW SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MIGHTY MINT MESH COIL TECHNOLOGY BOX 1 COUNT,1,6,6,50,34,34,38334,0.02
