"row_id","upc","brand_filled","product_line","product_descr","imputed_num_cartridges","imputed_mL_per_cartridge","imputed_total_mL","imputed_nic_mg_per_ml","imputation_basis","priority","total_units","cum_unit_share"
569,"081102002184","IMPERIAL","IMPRL HK E-CG LIQUID PINEAPPLE","IMPRL HK E-CG LIQUID PINEAPPLE",1,19.99,"19.991686","18","prefix10","4-single-sibling",761,0.998
570,"081102002217","IMPERIAL","IMPRL HK E-CG LIQUID 3D APPLE","IMPRL HK E-CG LIQUID 3D APPLE",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",750,0.998
571,"081102002195","IMPERIAL","IMPRL HK E-CG LIQUID J-JC","IMPRL HK E-CG LIQUID J-JC",1,19.99,"19.991686","18","prefix10","4-single-sibling",726,0.998
572,"081102002170","IMPERIAL","IMP-SMOKE E-CG LIQUID MN","IMP-SMOKE E-CG LIQUID MN",1,19.99,"19.991686","18","prefix10","4-single-sibling",699,0.998
573,"081649401448","NICOTEK","NL-NBL E-CG LIQUID KIWI","NL-NBL E-CG LIQUID KIWI",1,10,"9.995843","16","prefix11","4-single-sibling",627,0.999
574,"081102002166","IMPERIAL","IMP-SMOKE E-CG LIQUID MN","IMP-SMOKE E-CG LIQUID MN",1,19.99,"19.991686","18","prefix11","4-single-sibling",626,0.999
575,"081102002165","IMPERIAL","IMP-SMOKE E-CG LIQUID TOB LEAF","IMP-SMOKE E-CG LIQUID TOB LEAF",1,19.99,"19.991686","18","prefix11","4-single-sibling",625,0.999
576,"081102002210","IMPERIAL","IMPRL HK E-CG LIQUID B-B","IMPRL HK E-CG LIQUID B-B",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",613,0.999
577,"081102002171","IMPERIAL","IMP-SMOKE E-CG LIQUID TOB LEAF","IMP-SMOKE E-CG LIQUID TOB LEAF",1,19.99,"19.991686","18","prefix10","4-single-sibling",601,0.999
578,"081102002176","IMPERIAL","IMPRL HK E-CG LIQUID S-FL","IMPRL HK E-CG LIQUID S-FL",1,19.99,"19.991686","18","prefix10","4-single-sibling",575,0.999
579,"084043916100","ZIG-ZAG","ZIG-ZAG E-CG LIQUID TRDNL","ZIG-ZAG E-CG LIQUID TRDNL",1,1.4,"1.4","116.1","prefix10","4-single-sibling",574,0.999
580,"081649401445","FAZE","FAZE E-CG LIQUID APPLE","FAZE E-CG LIQUID APPLE",1,10,"9.995843","16","prefix11","4-single-sibling",573,0.999
581,"081649401447","NICOTEK","NL-NBL E-CG LIQUID VANILLA","NL-NBL E-CG LIQUID VANILLA",1,10,"9.995843","16","prefix11","4-single-sibling",545,0.999
582,"692660811307","PALAX","PALAX","PALAX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH PEACH DEW MESH COIL BOX 1 COUNT",1,18,"18","8.3","prefix11","4-single-sibling",454,0.999
583,"081713502364",,,,,,"4.9979215","6","prefix10","4-single-sibling",426,0.999
584,"084043916151","ZIG-ZAG","ZIG-ZAG E-CG LIQUID MANGO","ZIG-ZAG E-CG LIQUID MANGO",1,1.4,"1.4","116.1","prefix10","4-single-sibling",380,0.999
585,"085410000352","QUIK E-CIG","QUIK E-CIG E-CG TOB","QUIK E-CIG E-CG TOB",1,5,"5","16","prefix10","4-single-sibling",379,0.999
586,"697184747280","JUICY BAR","JUICY BAR","JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO PINEAPPLE COCONUT ICE MESH COIL BOX 1 COUNT",1,13,"13","11.5","prefix11","4-single-sibling",373,0.999
587,"084043916124","ZIG-ZAG","ZIG-ZAG E-CG LIQUID DRBRY","ZIG-ZAG E-CG LIQUID DRBRY",1,1.4,"1.4","116.1","prefix10","4-single-sibling",356,0.999
588,"692660811311","PALAX","PALAX","PALAX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MANGO CHILL BOX 1 COUNT",1,18,"18","8.3","prefix11","4-single-sibling",346,0.999
589,"081102002182","IMPERIAL","IMPRL HK E-CG LIQUID P-CLD","IMPRL HK E-CG LIQUID P-CLD",1,19.99,"19.991686","18","prefix10","4-single-sibling",293,0.999
590,"692660811309","PALAX","PALAX","PALAX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MANGO ALOE ICE BOX 1 COUNT",1,18,"18","8.3","prefix11","4-single-sibling",270,0.999
591,"081102002156","IMPERIAL",,,,,"19.991686","18","prefix10","4-single-sibling",260,1
592,"081102002147","IMPERIAL","IMPRL HK E-CG LIQUID PINEAPPLE","IMPRL HK E-CG LIQUID PINEAPPLE",1,19.99,"19.991686","18","prefix10","4-single-sibling",253,1
593,"081102002164","IMPERIAL","IMPRL HK E-CG LIQUID WM MINT","IMPRL HK E-CG LIQUID WM MINT",1,19.99,"19.991686","18","prefix11","4-single-sibling",228,1
594,"084043916121","ZIG-ZAG","ZIG-ZAG E-CG LIQUID ISLND BRZ","ZIG-ZAG E-CG LIQUID ISLND BRZ",1,1.4,"1.4","116.1","prefix10","4-single-sibling",224,1
595,"081102002201","IMPERIAL","IMPRL HK E-CG LIQUID H-RNB","IMPRL HK E-CG LIQUID H-RNB",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",210,1
596,"085410000353","QUIK E-CIG","QUIK E-CIG E-CG MN","QUIK E-CIG E-CG MN",1,5,"5","16","prefix10","4-single-sibling",204,1
597,"081102002207","IMPERIAL","IMPRL HK E-CG LIQUID CALI LIFE","IMPRL HK E-CG LIQUID CALI LIFE",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",188,1
598,"081764101369","VAPOR X","VAPOR X E-CG LIQUID VD","VAPOR X E-CG LIQUID VD",1,2,"2","18","prefix8+carts","4-single-sibling",175,1
599,"692660811303","PALAX","PALAX","PALAX SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO DRAGON BEAR BOX 1 COUNT",1,18,"18","8.3","prefix11","4-single-sibling",172,1
600,"081102002177","IMPERIAL","IMPRL HK E-CG LIQUID ST-BN","IMPRL HK E-CG LIQUID ST-BN",1,19.99,"19.991686","18","prefix10","4-single-sibling",170,1
601,"081764101349","VAPOR X","VAPOR X E-CG LIQUID CH-BLS","VAPOR X E-CG LIQUID CH-BLS",1,2,"2","18","prefix8+carts","4-single-sibling",160,1
602,"003512732010","JUST JUICE","JUST JUICE E-CG LIQUID MN","JUST JUICE E-CG LIQUID MN",1,10,"9.995843","25","prefix11","4-single-sibling",137,1
603,"081068701797","NJOY","NJOY E-CG LIQUID DBL-ESPRSO","NJOY E-CG LIQUID DBL-ESPRSO",1,10,"10","10","prefix11","4-single-sibling",133,1
604,"081102002211","IMPERIAL","IMPRL HK E-CG LIQUID B-O-M","IMPRL HK E-CG LIQUID B-O-M",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",125,1
605,"081102002392","IMPERIAL","IMPRL HK E-CG LIQUID B-P","IMPRL HK E-CG LIQUID B-P",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",118,1
606,"081102002174","IMPERIAL","IMPRL HK E-CG LIQUID SB-MG","IMPRL HK E-CG LIQUID SB-MG",1,19.99,"19.991686","18","prefix10","4-single-sibling",114,1
607,"081068701799","NJOY","NJOY E-CG LIQUID BTR-CRNCH","NJOY E-CG LIQUID BTR-CRNCH",1,10,"10","10","prefix11","4-single-sibling",112,1
608,"081102002198","IMPERIAL","IMPRL HK E-CG LIQUID IM-RSH","IMPRL HK E-CG LIQUID IM-RSH",1,19.99,"19.991686","18","prefix10","4-single-sibling",111,1
609,"081102002189","IMPERIAL","IMPRL HK E-CG LIQUID NAZ 64","IMPRL HK E-CG LIQUID NAZ 64",1,19.99,"19.991686","18","prefix10","4-single-sibling",108,1
610,"081764101810","KRAVE","KRAVE E-CG MN","KRAVE E-CG MN",1,2,"2","18","prefix8+carts","4-single-sibling",106,1
611,"081102002145","IMPERIAL",,,,,"19.991686","18","prefix10","4-single-sibling",103,1
612,"081102002113","IMPERIAL",,,,,"19.991686","18","prefix10","4-single-sibling",94,1
613,"081102002136","IMPERIAL",,,,,"19.991686","18","prefix10","4-single-sibling",85,1
614,"081102002168","IMPERIAL","IMPRL HK E-CG LIQUID S-P","IMPRL HK E-CG LIQUID S-P",1,19.99,"19.991686","18","prefix11","4-single-sibling",85,1
615,"081764101807","KRAVE","KRAVE E-CG TOB","KRAVE E-CG TOB",1,2,"2","18","prefix8+carts","4-single-sibling",76,1
616,"081102002196","IMPERIAL","IMPRL HK E-CG LIQUID I-B","IMPRL HK E-CG LIQUID I-B",1,19.99,"19.991686","18","prefix10","4-single-sibling",74,1
617,"081102002216","IMPERIAL","IMPRL HK E-CG LIQUID 3D GRAPE","IMPRL HK E-CG LIQUID 3D GRAPE",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",62,1
618,"081102002191","IMPERIAL","IMPRL HK E-CG LIQUID K-ST","IMPRL HK E-CG LIQUID K-ST",1,19.99,"19.991686","18","prefix10","4-single-sibling",59,1
619,"036586038340","21ST CENTURY SMOKE","21SCS E-CG","21SCS E-CG",1,0.9,"0.9","16","line+carts","4-single-sibling",39,1
620,"081068701379","NJOY","NJOY NPRO E-CG MINI","NJOY NPRO E-CG MINI",1,10,"10","45","prefix11","4-single-sibling",36,1
621,"085410000348","QUIK E-CIG","QUIK E-CIG E-CG TOB","QUIK E-CIG E-CG TOB",1,5,"5","16","prefix10","4-single-sibling",35,1
622,"697184747284","JUICY BAR","JUICY BAR","JUICY BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MICHIGAN CHERRY ICE MESH COIL BOX 1 COUNT",1,13,"13","11.5","prefix11","4-single-sibling",31,1
623,"078413191783","GLAMEE","GLAMEE NOVA","GLAMEE NOVA SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO KIWI BLUEBERRY ICE BOX 1 COUNT",1,16,"16","25","prefix10","4-single-sibling",28,1
624,"081102002461","IMPERIAL","IMP-SMOKE EVC CLMR","IMP-SMOKE EVC CLMR",1,19.99,"19.991686","18","prefix8+carts","4-single-sibling",25,1
625,"084043916500","RIP TIDE RIPSTICK","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",23,1
626,"085962600235","FINITI","FINITI E-CGC CMT RFL","FINITI E-CGC CMT RFL",14,1,"14","16","prefix11","4-single-sibling",16,1
627,"084043916184","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix11","4-single-sibling",13,1
628,"084043916232","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",10,1
629,"085410000349","QUIK E-CIG","QUIK E-CIG E-CG MN","QUIK E-CIG E-CG MN",1,5,"5","16","prefix10","4-single-sibling",10,1
630,"084043916235","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",7,1
631,"085962600260","FINITI","FIN AST NO 2'S/ECCR","FIN AST NO 2'S/ECCR",8,0.38,"3","13.3","prefix11","4-single-sibling",7,1
632,"081713502256","CUE","CUE","CUE SMOKING ALTERNATIVE PRODUCT BOX 1 COUNT",1,5,"4.9979215","6","line+carts","4-single-sibling",6,1
633,"084043916181","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix11","4-single-sibling",6,1
634,"084043916187","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix11","4-single-sibling",6,1
635,"084043916193","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix10","4-single-sibling",6,1
636,"084043916229","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",6,1
637,"084043916247","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",6,1
638,"085962600265","FINITI","FIN AST NO 2'S/ECCR","FIN AST NO 2'S/ECCR",8,0.38,"3","13.3","prefix11","4-single-sibling",6,1
639,"036586038176","21ST CENTURY SMOKE","21SCS E-CG","21SCS E-CG",1,5.4,"5.4","16","prefix11","4-single-sibling",4,1
640,"083921900154","CIG2O","CIG2O E-CG VANILLA CREAM","CIG2O E-CG VANILLA CREAM",1,1,"1","18","prefix10","4-single-sibling",4,1
641,"084043916199","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix10","4-single-sibling",3,1
642,"081764101915","VAPOR X","ELCT CGRTT VAPORIZER","ELCT CGRTT VAPORIZER",1,2,"2","18","prefix8+carts","4-single-sibling",2,1
643,"083921900145","CIG2O","CIG2O E-CG GRAPE","CIG2O E-CG GRAPE",1,1,"1","18","prefix11","4-single-sibling",2,1
644,"084043916241","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.4,"1.4","116.1","prefix8+carts","4-single-sibling",2,1
645,"009710000234","MARKTEN","MARKTEN EVCC","MARKTEN EVCC",2,0.8,"1.6","25","line+carts","4-single-sibling",1,1
646,"081102002193","IMPERIAL","IMPRL HK E-CG LIQUID ROOT BEER","IMPRL HK E-CG LIQUID ROOT BEER",1,19.99,"19.991686","18","prefix10","4-single-sibling",1,1
647,"084014180024","SHENZHEN GOLDREAMS TECHNOLOGY","AIR BAR","AIR BAR SMOKING ALTERNATIVE PRODUCT MANGO 1 COUNT",1,10,"10","16.2","line+carts","4-single-sibling",1,1
